datetime,count
2011-04-23 06:00:00,16.84
2011-04-23 07:00:00,56.74
2011-04-23 08:00:00,54.01
2011-04-23 09:00:00,81.11
2011-04-23 10:00:00,144.73
2011-04-23 11:00:00,104.12
2011-04-23 12:00:00,158.6
2011-04-23 13:00:00,161.49
2011-04-23 14:00:00,195.76
2011-04-23 15:00:00,223.67
2011-04-23 16:00:00,293.71
2011-04-23 17:00:00,301.67
2011-04-23 18:00:00,255.3
2011-04-23 19:00:00,209.94
2011-04-23 20:00:00,163.97
2011-04-23 21:00:00,132.53
2011-04-23 22:00:00,109.97
2011-04-23 23:00:00,83.14
2011-04-24 00:00:00,53.11
2011-04-24 01:00:00,35.04
2011-04-24 02:00:00,37.93
2011-04-24 03:00:00,25.44
2011-04-24 04:00:00,7.93
2011-04-24 05:00:00,8.87
2011-04-24 06:00:00,17.91
2011-04-24 07:00:00,77.66
2011-04-24 08:00:00,147.52
2011-04-24 09:00:00,164.66
2011-04-24 10:00:00,246.68
2011-04-24 11:00:00,289.87
2011-04-24 12:00:00,300.84
2011-04-24 13:00:00,306.13
2011-04-24 14:00:00,312.31
2011-04-24 15:00:00,306.24
2011-04-24 16:00:00,345.51
2011-04-24 17:00:00,308.44
2011-04-24 18:00:00,279.72
2011-04-24 19:00:00,193.13
2011-04-24 20:00:00,155.05
2011-04-24 21:00:00,78.46
2011-04-24 22:00:00,71.63
2011-04-24 23:00:00,58.12
2011-04-25 00:00:00,24.39
2011-04-25 01:00:00,15.5
2011-04-25 02:00:00,8.79
2011-04-25 03:00:00,4.58
2011-04-25 04:00:00,4.92
2011-04-25 05:00:00,15.37
2011-04-25 06:00:00,64.32
2011-04-25 07:00:00,227.94
2011-04-25 08:00:00,326.13
2011-04-25 09:00:00,153.08
2011-04-25 10:00:00,114.02
2011-04-25 11:00:00,115.97
2011-04-25 12:00:00,129.74
2011-04-25 13:00:00,141.38
2011-04-25 14:00:00,151.43
2011-04-25 15:00:00,154.78
2011-04-25 16:00:00,213.5
2011-04-25 17:00:00,421.39
2011-04-25 18:00:00,414.28
2011-04-25 19:00:00,287.18
2011-04-25 20:00:00,205.45
2011-04-25 21:00:00,153.42
2011-04-25 22:00:00,113.45
2011-04-25 23:00:00,58.44
2011-04-26 00:00:00,26.91
2011-04-26 01:00:00,14.71
2011-04-26 02:00:00,7.85
2011-04-26 03:00:00,3.65
2011-04-26 04:00:00,4.27
2011-04-26 05:00:00,8.95
2011-04-26 06:00:00,67.22
2011-04-26 07:00:00,224.86
2011-04-26 08:00:00,370.53
2011-04-26 09:00:00,132.0
2011-04-26 10:00:00,102.24
2011-04-26 11:00:00,110.23
2011-04-26 12:00:00,123.7
2011-04-26 13:00:00,129.85
2011-04-26 14:00:00,128.05
2011-04-26 15:00:00,129.03
2011-04-26 16:00:00,212.99
2011-04-26 17:00:00,413.62
2011-04-26 18:00:00,416.63
2011-04-26 19:00:00,271.69
2011-04-26 20:00:00,197.56
2011-04-26 21:00:00,148.62
2011-04-26 22:00:00,117.88
2011-04-26 23:00:00,61.01
2011-04-27 00:00:00,29.62
2011-04-27 01:00:00,16.03
2011-04-27 02:00:00,9.1
2011-04-27 03:00:00,3.41
2011-04-27 04:00:00,4.4
2011-04-27 05:00:00,9.11
2011-04-27 06:00:00,67.87
2011-04-27 07:00:00,218.99
2011-04-27 08:00:00,362.75
2011-04-27 09:00:00,141.44
2011-04-27 10:00:00,89.09
2011-04-27 11:00:00,82.54
2011-04-27 12:00:00,91.18
2011-04-27 13:00:00,92.45
2011-04-27 14:00:00,108.74
2011-04-27 15:00:00,120.5
2011-04-27 16:00:00,202.32
2011-04-27 17:00:00,321.0
2011-04-27 18:00:00,308.39
2011-04-27 19:00:00,264.81
2011-04-27 20:00:00,198.1
2011-04-27 21:00:00,138.75
2011-04-27 22:00:00,104.84
2011-04-27 23:00:00,60.88
2011-04-28 00:00:00,34.16
2011-04-28 01:00:00,15.77
2011-04-28 02:00:00,8.85
2011-04-28 03:00:00,4.68
2011-04-28 04:00:00,4.1
2011-04-28 05:00:00,10.56
2011-04-28 06:00:00,60.52
2011-04-28 07:00:00,208.82
2011-04-28 08:00:00,362.81
2011-04-28 09:00:00,146.39
2011-04-28 10:00:00,99.51
2011-04-28 11:00:00,98.63
2011-04-28 12:00:00,96.55
2011-04-28 13:00:00,107.31
2011-04-28 14:00:00,95.95
2011-04-28 15:00:00,117.21
2011-04-28 16:00:00,210.28
2011-04-28 17:00:00,367.18
2011-04-28 18:00:00,361.6
2011-04-28 19:00:00,263.36
2011-04-28 20:00:00,189.42
2011-04-28 21:00:00,142.63
2011-04-28 22:00:00,104.68
2011-04-28 23:00:00,84.07
2011-04-29 00:00:00,39.61
2011-04-29 01:00:00,21.61
2011-04-29 02:00:00,16.39
2011-04-29 03:00:00,6.14
2011-04-29 04:00:00,5.46
2011-04-29 05:00:00,14.29
2011-04-29 06:00:00,68.49
2011-04-29 07:00:00,221.83
2011-04-29 08:00:00,407.86
2011-04-29 09:00:00,193.91
2011-04-29 10:00:00,143.76
2011-04-29 11:00:00,167.65
2011-04-29 12:00:00,207.21
2011-04-29 13:00:00,204.87
2011-04-29 14:00:00,201.01
2011-04-29 15:00:00,192.75
2011-04-29 16:00:00,197.5
2011-04-29 17:00:00,321.39
2011-04-29 18:00:00,338.51
2011-04-29 19:00:00,202.96
2011-04-29 20:00:00,146.86
2011-04-29 21:00:00,109.61
2011-04-29 22:00:00,80.22
2011-04-29 23:00:00,48.62
2011-04-30 00:00:00,33.91
2011-04-30 01:00:00,28.72
2011-04-30 02:00:00,28.68
2011-04-30 03:00:00,16.03
2011-04-30 04:00:00,5.57
2011-04-30 05:00:00,5.07
2011-04-30 06:00:00,20.7
2011-04-30 07:00:00,29.21
2011-04-30 08:00:00,65.52
2011-04-30 09:00:00,176.47
2011-04-30 10:00:00,227.31
2011-04-30 11:00:00,249.38
2011-04-30 12:00:00,254.22
2011-04-30 13:00:00,270.2
2011-04-30 14:00:00,269.23
2011-04-30 15:00:00,290.55
2011-04-30 16:00:00,319.64
2011-04-30 17:00:00,320.34
2011-04-30 18:00:00,299.48
2011-04-30 19:00:00,205.5
2011-04-30 20:00:00,109.61
2011-04-30 21:00:00,97.69
2011-04-30 22:00:00,70.79
2011-04-30 23:00:00,50.21
2011-05-20 00:00:00,41.65
2011-05-20 01:00:00,22.91
2011-05-20 02:00:00,12.23
2011-05-20 03:00:00,6.21
2011-05-20 04:00:00,5.39
2011-05-20 05:00:00,24.15
2011-05-20 06:00:00,92.07
2011-05-20 07:00:00,274.89
2011-05-20 08:00:00,454.73
2011-05-20 09:00:00,208.27
2011-05-20 10:00:00,157.64
2011-05-20 11:00:00,171.6
2011-05-20 12:00:00,238.89
2011-05-20 13:00:00,215.49
2011-05-20 14:00:00,238.21
2011-05-20 15:00:00,236.07
2011-05-20 16:00:00,347.09
2011-05-20 17:00:00,441.89
2011-05-20 18:00:00,455.8
2011-05-20 19:00:00,287.44
2011-05-20 20:00:00,237.41
2011-05-20 21:00:00,197.68
2011-05-20 22:00:00,139.9
2011-05-20 23:00:00,112.17
2011-05-21 00:00:00,93.92
2011-05-21 01:00:00,69.89
2011-05-21 02:00:00,59.23
2011-05-21 03:00:00,25.16
2011-05-21 04:00:00,7.35
2011-05-21 05:00:00,7.97
2011-05-21 06:00:00,18.46
2011-05-21 07:00:00,49.65
2011-05-21 08:00:00,146.41
2011-05-21 09:00:00,198.44
2011-05-21 10:00:00,261.95
2011-05-21 11:00:00,363.91
2011-05-21 12:00:00,390.35
2011-05-21 13:00:00,397.94
2011-05-21 14:00:00,396.25
2011-05-21 15:00:00,415.35
2011-05-21 16:00:00,417.27
2011-05-21 17:00:00,345.09
2011-05-21 18:00:00,330.21
2011-05-21 19:00:00,300.12
2011-05-21 20:00:00,233.65
2011-05-21 21:00:00,209.5
2011-05-21 22:00:00,136.42
2011-05-21 23:00:00,126.54
2011-05-22 00:00:00,102.2
2011-05-22 01:00:00,61.75
2011-05-22 02:00:00,59.45
2011-05-22 03:00:00,30.64
2011-05-22 04:00:00,10.87
2011-05-22 05:00:00,11.63
2011-05-22 06:00:00,14.25
2011-05-22 07:00:00,39.88
2011-05-22 08:00:00,98.24
2011-05-22 09:00:00,168.1
2011-05-22 10:00:00,263.75
2011-05-22 11:00:00,361.09
2011-05-22 12:00:00,383.27
2011-05-22 13:00:00,389.23
2011-05-22 14:00:00,337.03
2011-05-22 15:00:00,376.36
2011-05-22 16:00:00,398.54
2011-05-22 17:00:00,346.1325
2011-05-22 18:00:00,316.695
2011-05-22 19:00:00,270.38
2011-05-22 20:00:00,264.81
2011-05-22 21:00:00,172.57
2011-05-22 22:00:00,128.87
2011-05-22 23:00:00,106.83
2011-05-23 00:00:00,29.74
2011-05-23 01:00:00,22.45
2011-05-23 02:00:00,8.3
2011-05-23 03:00:00,4.63
2011-05-23 04:00:00,5.86
2011-05-23 05:00:00,17.85
2011-05-23 06:00:00,92.96
2011-05-23 07:00:00,267.6
2011-05-23 08:00:00,370.34
2011-05-23 09:00:00,185.66
2011-05-23 10:00:00,116.16
2011-05-23 11:00:00,143.32
2011-05-23 12:00:00,184.21
2011-05-23 13:00:00,183.65
2011-05-23 14:00:00,162.38
2011-05-23 15:00:00,163.74
2011-05-23 16:00:00,277.35
2011-05-23 17:00:00,410.54
2011-05-23 18:00:00,463.77
2011-05-23 19:00:00,349.81
2011-05-23 20:00:00,266.59
2011-05-23 21:00:00,137.01
2011-05-23 22:00:00,119.71
2011-05-23 23:00:00,66.79
2011-05-24 00:00:00,30.63
2011-05-24 01:00:00,13.47
2011-05-24 02:00:00,8.63
2011-05-24 03:00:00,4.82
2011-05-24 04:00:00,5.19
2011-05-24 05:00:00,15.8
2011-05-24 06:00:00,102.0
2011-05-24 07:00:00,160.74
2011-05-24 08:00:00,308.85
2011-05-24 09:00:00,204.81
2011-05-24 10:00:00,119.76
2011-05-24 11:00:00,139.05
2011-05-24 12:00:00,181.53
2011-05-24 13:00:00,185.48
2011-05-24 14:00:00,165.78
2011-05-24 15:00:00,178.89
2011-05-24 16:00:00,287.97
2011-05-24 17:00:00,459.91
2011-05-24 18:00:00,487.99
2011-05-24 19:00:00,331.74
2011-05-24 20:00:00,274.55
2011-05-24 21:00:00,212.94
2011-05-24 22:00:00,101.71
2011-05-24 23:00:00,62.57
2011-05-25 00:00:00,30.04
2011-05-25 01:00:00,11.22
2011-05-25 02:00:00,8.57
2011-05-25 03:00:00,4.67
2011-05-25 04:00:00,4.95
2011-05-25 05:00:00,24.69
2011-05-25 06:00:00,101.0
2011-05-25 07:00:00,297.4
2011-05-25 08:00:00,453.65
2011-05-25 09:00:00,208.09
2011-05-25 10:00:00,129.92
2011-05-25 11:00:00,141.93
2011-05-25 12:00:00,203.63
2011-05-25 13:00:00,193.24
2011-05-25 14:00:00,163.55
2011-05-25 15:00:00,171.88
2011-05-25 16:00:00,284.87
2011-05-25 17:00:00,533.06
2011-05-25 18:00:00,475.01
2011-05-25 19:00:00,376.45
2011-05-25 20:00:00,296.97
2011-05-25 21:00:00,208.85
2011-05-25 22:00:00,157.62
2011-05-25 23:00:00,84.26
2011-05-26 00:00:00,45.24
2011-05-26 01:00:00,30.67
2011-05-26 02:00:00,9.79
2011-05-26 03:00:00,5.21
2011-05-26 04:00:00,5.43
2011-05-26 05:00:00,19.71
2011-05-26 06:00:00,90.46
2011-05-26 07:00:00,268.2
2011-05-26 08:00:00,431.93
2011-05-26 09:00:00,200.66
2011-05-26 10:00:00,115.39
2011-05-26 11:00:00,148.14
2011-05-26 12:00:00,187.69
2011-05-26 13:00:00,172.77
2011-05-26 14:00:00,158.04
2011-05-26 15:00:00,169.57
2011-05-26 16:00:00,265.71
2011-05-26 17:00:00,490.5
2011-05-26 18:00:00,443.94
2011-05-26 19:00:00,375.94
2011-05-26 20:00:00,292.59
2011-05-26 21:00:00,207.44
2011-05-26 22:00:00,149.83
2011-05-26 23:00:00,111.2
2011-05-27 00:00:00,63.8
2011-05-27 01:00:00,27.74
2011-05-27 02:00:00,15.4
2011-05-27 03:00:00,6.48
2011-05-27 04:00:00,5.8
2011-05-27 05:00:00,24.2
2011-05-27 06:00:00,106.03
2011-05-27 07:00:00,271.95
2011-05-27 08:00:00,457.47
2011-05-27 09:00:00,214.24
2011-05-27 10:00:00,148.02
2011-05-27 11:00:00,166.9
2011-05-27 12:00:00,218.06
2011-05-27 13:00:00,221.18
2011-05-27 14:00:00,215.23
2011-05-27 15:00:00,213.8
2011-05-27 16:00:00,336.04
2011-05-27 17:00:00,516.41
2011-05-27 18:00:00,428.88
2011-05-27 19:00:00,283.32
2011-05-27 20:00:00,242.38
2011-05-27 21:00:00,190.06
2011-05-27 22:00:00,139.35
2011-05-27 23:00:00,127.28
2011-05-28 00:00:00,99.59
2011-05-28 01:00:00,78.44
2011-05-28 02:00:00,58.73
2011-05-28 03:00:00,29.5
2011-05-28 04:00:00,9.13
2011-05-28 05:00:00,12.86
2011-05-28 06:00:00,22.73
2011-05-28 07:00:00,45.13
2011-05-28 08:00:00,118.99
2011-05-28 09:00:00,198.69
2011-05-28 10:00:00,264.76
2011-05-28 11:00:00,353.77
2011-05-28 12:00:00,385.57
2011-05-28 13:00:00,411.41
2011-05-28 14:00:00,389.17
2011-05-28 15:00:00,415.11
2011-05-28 16:00:00,428.31
2011-05-28 17:00:00,371.5288333333334
2011-05-28 18:00:00,324.01
2011-05-28 19:00:00,279.23
2011-05-28 20:00:00,269.59
2011-05-28 21:00:00,201.43
2011-05-28 22:00:00,169.38
2011-05-28 23:00:00,135.79
2011-05-29 00:00:00,107.88
2011-05-29 01:00:00,80.66
2011-05-29 02:00:00,65.49
2011-05-29 03:00:00,29.81
2011-05-29 04:00:00,9.71
2011-05-29 05:00:00,13.06
2011-05-29 06:00:00,16.52
2011-05-29 07:00:00,29.44
2011-05-29 08:00:00,106.29
2011-05-29 09:00:00,134.82
2011-05-29 10:00:00,241.76
2011-05-29 11:00:00,278.82
2011-05-29 12:00:00,330.61
2011-05-29 13:00:00,401.24
2011-05-29 14:00:00,371.43
2011-05-29 15:00:00,370.29
2011-05-29 16:00:00,373.86
2011-05-29 17:00:00,332.23
2011-05-29 18:00:00,261.01
2011-05-29 19:00:00,264.33
2011-05-29 20:00:00,230.88
2011-05-29 21:00:00,157.53
2011-05-29 22:00:00,121.2
2011-05-29 23:00:00,112.83
2011-05-30 00:00:00,69.61
2011-05-30 01:00:00,72.77
2011-05-30 02:00:00,39.55
2011-05-30 03:00:00,21.23
2011-05-30 04:00:00,11.93
2011-05-30 05:00:00,8.53
2011-05-30 06:00:00,70.23
2011-05-30 07:00:00,68.58
2011-05-30 08:00:00,149.23
2011-05-30 09:00:00,208.46
2011-05-30 10:00:00,273.81
2011-05-30 11:00:00,343.05
2011-05-30 12:00:00,387.3
2011-05-30 13:00:00,386.68
2011-05-30 14:00:00,387.02
2011-05-30 15:00:00,365.57
2011-05-30 16:00:00,363.41
2011-05-30 17:00:00,416.30800000000005
2011-05-30 18:00:00,399.74300000000005
2011-05-30 19:00:00,349.85
2011-05-30 20:00:00,335.45
2011-05-30 21:00:00,330.08
2011-05-30 22:00:00,270.35
2011-05-30 23:00:00,92.25
2011-05-31 00:00:00,32.13
2011-05-31 01:00:00,19.07
2011-05-31 02:00:00,8.3
2011-05-31 03:00:00,4.33
2011-05-31 04:00:00,6.0
2011-05-31 05:00:00,24.86
2011-05-31 06:00:00,109.97
2011-05-31 07:00:00,294.25
2011-05-31 08:00:00,435.82
2011-05-31 09:00:00,190.84
2011-05-31 10:00:00,132.13
2011-05-31 11:00:00,136.31
2011-05-31 12:00:00,151.72
2011-05-31 13:00:00,151.48
2011-05-31 14:00:00,142.69
2011-05-31 15:00:00,148.39
2011-05-31 16:00:00,235.35
2011-05-31 17:00:00,535.12
2011-05-31 18:00:00,520.46
2011-05-31 19:00:00,373.57
2011-05-31 20:00:00,289.92
2011-05-31 21:00:00,210.78
2011-05-31 22:00:00,141.83
2011-05-31 23:00:00,78.12
2011-06-20 00:00:00,32.24
2011-06-20 01:00:00,15.63
2011-06-20 02:00:00,8.2
2011-06-20 03:00:00,4.18
2011-06-20 04:00:00,4.81
2011-06-20 05:00:00,13.25
2011-06-20 06:00:00,86.9
2011-06-20 07:00:00,157.41
2011-06-20 08:00:00,298.18
2011-06-20 09:00:00,208.22
2011-06-20 10:00:00,113.82
2011-06-20 11:00:00,125.03
2011-06-20 12:00:00,175.56
2011-06-20 13:00:00,183.72
2011-06-20 14:00:00,175.23
2011-06-20 15:00:00,178.08
2011-06-20 16:00:00,290.4
2011-06-20 17:00:00,479.25
2011-06-20 18:00:00,526.04
2011-06-20 19:00:00,374.9
2011-06-20 20:00:00,291.89
2011-06-20 21:00:00,208.77
2011-06-20 22:00:00,137.0
2011-06-20 23:00:00,79.91
2011-06-21 00:00:00,30.99
2011-06-21 01:00:00,10.5
2011-06-21 02:00:00,6.32
2011-06-21 03:00:00,5.31
2011-06-21 04:00:00,5.83
2011-06-21 05:00:00,17.75
2011-06-21 06:00:00,121.16
2011-06-21 07:00:00,301.13
2011-06-21 08:00:00,419.06
2011-06-21 09:00:00,183.36
2011-06-21 10:00:00,111.16
2011-06-21 11:00:00,111.56
2011-06-21 12:00:00,170.85
2011-06-21 13:00:00,172.33
2011-06-21 14:00:00,163.13
2011-06-21 15:00:00,167.94
2011-06-21 16:00:00,281.06
2011-06-21 17:00:00,537.56
2011-06-21 18:00:00,492.78
2011-06-21 19:00:00,353.0
2011-06-21 20:00:00,263.73
2011-06-21 21:00:00,227.18
2011-06-21 22:00:00,143.28
2011-06-21 23:00:00,77.43
2011-06-22 00:00:00,32.92
2011-06-22 01:00:00,17.49
2011-06-22 02:00:00,7.04
2011-06-22 03:00:00,6.43
2011-06-22 04:00:00,5.42
2011-06-22 05:00:00,25.09
2011-06-22 06:00:00,113.7
2011-06-22 07:00:00,301.31
2011-06-22 08:00:00,430.78
2011-06-22 09:00:00,190.1
2011-06-22 10:00:00,124.31
2011-06-22 11:00:00,137.67
2011-06-22 12:00:00,178.13
2011-06-22 13:00:00,160.38
2011-06-22 14:00:00,154.19
2011-06-22 15:00:00,163.28
2011-06-22 16:00:00,275.8
2011-06-22 17:00:00,490.3
2011-06-22 18:00:00,478.51
2011-06-22 19:00:00,375.38
2011-06-22 20:00:00,296.15
2011-06-22 21:00:00,205.89
2011-06-22 22:00:00,167.57
2011-06-22 23:00:00,98.28
2011-06-23 00:00:00,43.72
2011-06-23 01:00:00,22.86
2011-06-23 02:00:00,11.1
2011-06-23 03:00:00,6.21
2011-06-23 04:00:00,6.36
2011-06-23 05:00:00,26.51
2011-06-23 06:00:00,116.39
2011-06-23 07:00:00,313.21
2011-06-23 08:00:00,428.78
2011-06-23 09:00:00,199.67
2011-06-23 10:00:00,130.68
2011-06-23 11:00:00,160.23
2011-06-23 12:00:00,177.03
2011-06-23 13:00:00,176.5
2011-06-23 14:00:00,162.01
2011-06-23 15:00:00,173.88
2011-06-23 16:00:00,281.06
2011-06-23 17:00:00,471.27
2011-06-23 18:00:00,501.08
2011-06-23 19:00:00,377.47
2011-06-23 20:00:00,299.65
2011-06-23 21:00:00,222.12
2011-06-23 22:00:00,167.03
2011-06-23 23:00:00,120.25
2011-06-24 00:00:00,62.69
2011-06-24 01:00:00,23.68
2011-06-24 02:00:00,10.52
2011-06-24 03:00:00,6.39
2011-06-24 04:00:00,6.0
2011-06-24 05:00:00,28.45
2011-06-24 06:00:00,106.87
2011-06-24 07:00:00,284.61
2011-06-24 08:00:00,438.12
2011-06-24 09:00:00,222.75
2011-06-24 10:00:00,148.68
2011-06-24 11:00:00,168.91
2011-06-24 12:00:00,206.06
2011-06-24 13:00:00,215.43
2011-06-24 14:00:00,214.4
2011-06-24 15:00:00,198.2
2011-06-24 16:00:00,328.93
2011-06-24 17:00:00,526.25
2011-06-24 18:00:00,482.16
2011-06-24 19:00:00,375.01
2011-06-24 20:00:00,273.03
2011-06-24 21:00:00,243.14
2011-06-24 22:00:00,203.56
2011-06-24 23:00:00,148.48
2011-06-25 00:00:00,120.54
2011-06-25 01:00:00,82.99
2011-06-25 02:00:00,71.84
2011-06-25 03:00:00,31.97
2011-06-25 04:00:00,10.86
2011-06-25 05:00:00,12.5
2011-06-25 06:00:00,34.15
2011-06-25 07:00:00,63.97
2011-06-25 08:00:00,157.6
2011-06-25 09:00:00,212.31
2011-06-25 10:00:00,304.71
2011-06-25 11:00:00,367.88
2011-06-25 12:00:00,409.12
2011-06-25 13:00:00,413.73
2011-06-25 14:00:00,413.7
2011-06-25 15:00:00,405.63
2011-06-25 16:00:00,407.9
2011-06-25 17:00:00,399.278
2011-06-25 18:00:00,384.86
2011-06-25 19:00:00,346.05
2011-06-25 20:00:00,285.39
2011-06-25 21:00:00,245.8
2011-06-25 22:00:00,204.11
2011-06-25 23:00:00,138.27
2011-06-26 00:00:00,104.86
2011-06-26 01:00:00,87.21
2011-06-26 02:00:00,79.8
2011-06-26 03:00:00,33.84
2011-06-26 04:00:00,13.86
2011-06-26 05:00:00,19.48
2011-06-26 06:00:00,32.25
2011-06-26 07:00:00,47.64
2011-06-26 08:00:00,108.04
2011-06-26 09:00:00,179.71
2011-06-26 10:00:00,295.91
2011-06-26 11:00:00,376.16
2011-06-26 12:00:00,394.2
2011-06-26 13:00:00,387.16
2011-06-26 14:00:00,387.87
2011-06-26 15:00:00,387.61
2011-06-26 16:00:00,393.94
2011-06-26 17:00:00,359.91
2011-06-26 18:00:00,366.3425
2011-06-26 19:00:00,330.925
2011-06-26 20:00:00,241.36
2011-06-26 21:00:00,186.92
2011-06-26 22:00:00,195.3
2011-06-26 23:00:00,90.05
2011-06-27 00:00:00,32.1
2011-06-27 01:00:00,14.64
2011-06-27 02:00:00,9.6
2011-06-27 03:00:00,5.37
2011-06-27 04:00:00,5.9
2011-06-27 05:00:00,16.68
2011-06-27 06:00:00,111.06
2011-06-27 07:00:00,305.81
2011-06-27 08:00:00,383.8
2011-06-27 09:00:00,194.91
2011-06-27 10:00:00,124.99
2011-06-27 11:00:00,143.3
2011-06-27 12:00:00,194.02
2011-06-27 13:00:00,173.39
2011-06-27 14:00:00,159.52
2011-06-27 15:00:00,166.67
2011-06-27 16:00:00,284.52
2011-06-27 17:00:00,541.48
2011-06-27 18:00:00,493.97
2011-06-27 19:00:00,394.14
2011-06-27 20:00:00,304.19
2011-06-27 21:00:00,191.19
2011-06-27 22:00:00,135.61
2011-06-27 23:00:00,75.44
2011-06-28 00:00:00,32.49
2011-06-28 01:00:00,18.02
2011-06-28 02:00:00,10.75
2011-06-28 03:00:00,6.53
2011-06-28 04:00:00,6.66
2011-06-28 05:00:00,22.5
2011-06-28 06:00:00,116.33
2011-06-28 07:00:00,311.95
2011-06-28 08:00:00,427.27
2011-06-28 09:00:00,188.68
2011-06-28 10:00:00,123.32
2011-06-28 11:00:00,144.74
2011-06-28 12:00:00,154.1
2011-06-28 13:00:00,158.38
2011-06-28 14:00:00,146.45
2011-06-28 15:00:00,156.16
2011-06-28 16:00:00,224.42
2011-06-28 17:00:00,395.82
2011-06-28 18:00:00,391.48
2011-06-28 19:00:00,363.4
2011-06-28 20:00:00,288.98
2011-06-28 21:00:00,208.97
2011-06-28 22:00:00,154.15
2011-06-28 23:00:00,92.42
2011-06-29 00:00:00,34.98
2011-06-29 01:00:00,19.13
2011-06-29 02:00:00,8.54
2011-06-29 03:00:00,6.28
2011-06-29 04:00:00,5.96
2011-06-29 05:00:00,28.81
2011-06-29 06:00:00,113.44
2011-06-29 07:00:00,313.24
2011-06-29 08:00:00,463.24
2011-06-29 09:00:00,198.24
2011-06-29 10:00:00,119.91
2011-06-29 11:00:00,159.34
2011-06-29 12:00:00,193.85
2011-06-29 13:00:00,183.54
2011-06-29 14:00:00,162.83
2011-06-29 15:00:00,162.43
2011-06-29 16:00:00,286.9
2011-06-29 17:00:00,554.69
2011-06-29 18:00:00,547.57
2011-06-29 19:00:00,378.63
2011-06-29 20:00:00,300.82
2011-06-29 21:00:00,240.04
2011-06-29 22:00:00,178.58
2011-06-29 23:00:00,101.26
2011-06-30 00:00:00,45.89
2011-06-30 01:00:00,20.46
2011-06-30 02:00:00,8.51
2011-06-30 03:00:00,6.71
2011-06-30 04:00:00,6.7
2011-06-30 05:00:00,27.06
2011-06-30 06:00:00,121.92
2011-06-30 07:00:00,332.46
2011-06-30 08:00:00,450.33
2011-06-30 09:00:00,201.93
2011-06-30 10:00:00,120.2
2011-06-30 11:00:00,154.02
2011-06-30 12:00:00,200.0
2011-06-30 13:00:00,192.96
2011-06-30 14:00:00,161.44
2011-06-30 15:00:00,175.7
2011-06-30 16:00:00,294.27
2011-06-30 17:00:00,570.11
2011-06-30 18:00:00,559.22
2011-06-30 19:00:00,379.4
2011-06-30 20:00:00,305.74
2011-06-30 21:00:00,234.86
2011-06-30 22:00:00,179.8
2011-06-30 23:00:00,125.11
2011-07-20 00:00:00,32.85
2011-07-20 01:00:00,18.35
2011-07-20 02:00:00,6.45
2011-07-20 03:00:00,5.98
2011-07-20 04:00:00,6.15
2011-07-20 05:00:00,30.88
2011-07-20 06:00:00,123.16
2011-07-20 07:00:00,303.49
2011-07-20 08:00:00,426.73
2011-07-20 09:00:00,196.38
2011-07-20 10:00:00,113.74
2011-07-20 11:00:00,143.53
2011-07-20 12:00:00,167.41
2011-07-20 13:00:00,152.23
2011-07-20 14:00:00,143.12
2011-07-20 15:00:00,152.82
2011-07-20 16:00:00,284.95
2011-07-20 17:00:00,552.25
2011-07-20 18:00:00,534.74
2011-07-20 19:00:00,375.73
2011-07-20 20:00:00,298.56
2011-07-20 21:00:00,216.67
2011-07-20 22:00:00,163.39
2011-07-20 23:00:00,106.5
2011-07-21 00:00:00,44.69
2011-07-21 01:00:00,18.62
2011-07-21 02:00:00,7.76
2011-07-21 03:00:00,6.29
2011-07-21 04:00:00,6.5
2011-07-21 05:00:00,19.28
2011-07-21 06:00:00,118.26
2011-07-21 07:00:00,308.27
2011-07-21 08:00:00,433.89
2011-07-21 09:00:00,193.26
2011-07-21 10:00:00,121.26
2011-07-21 11:00:00,137.76
2011-07-21 12:00:00,154.35
2011-07-21 13:00:00,149.13
2011-07-21 14:00:00,148.4
2011-07-21 15:00:00,149.76
2011-07-21 16:00:00,222.61
2011-07-21 17:00:00,452.58
2011-07-21 18:00:00,457.32
2011-07-21 19:00:00,391.51
2011-07-21 20:00:00,281.49
2011-07-21 21:00:00,221.87
2011-07-21 22:00:00,161.9
2011-07-21 23:00:00,117.02
2011-07-22 00:00:00,66.8
2011-07-22 01:00:00,31.43
2011-07-22 02:00:00,14.9
2011-07-22 03:00:00,6.52
2011-07-22 04:00:00,6.97
2011-07-22 05:00:00,26.63
2011-07-22 06:00:00,110.51
2011-07-22 07:00:00,288.2
2011-07-22 08:00:00,448.53
2011-07-22 09:00:00,225.16
2011-07-22 10:00:00,147.74
2011-07-22 11:00:00,168.04
2011-07-22 12:00:00,229.65
2011-07-22 13:00:00,228.26
2011-07-22 14:00:00,211.25
2011-07-22 15:00:00,210.86
2011-07-22 16:00:00,287.66
2011-07-22 17:00:00,485.47
2011-07-22 18:00:00,461.35
2011-07-22 19:00:00,341.48
2011-07-22 20:00:00,262.42
2011-07-22 21:00:00,225.48
2011-07-22 22:00:00,194.16
2011-07-22 23:00:00,141.44
2011-07-23 00:00:00,121.72
2011-07-23 01:00:00,88.45
2011-07-23 02:00:00,63.32
2011-07-23 03:00:00,30.76
2011-07-23 04:00:00,13.19
2011-07-23 05:00:00,13.03
2011-07-23 06:00:00,35.56
2011-07-23 07:00:00,72.54
2011-07-23 08:00:00,161.89
2011-07-23 09:00:00,208.98
2011-07-23 10:00:00,305.25
2011-07-23 11:00:00,331.63
